,period,Actual,Predicted
153,2024-08-18,1.71,1.8213147223088115
154,2024-08-19,1.62,2.142072396520375
155,2024-08-20,1.25,1.5292497139509167
156,2024-08-21,1.33,1.3258070094049388
157,2024-08-22,1.25,1.2893653734874122
158,2024-08-23,1.75,1.4448824034854213
159,2024-08-24,2.42,1.3869854794435512
160,2024-08-25,2.96,1.660300601451722
161,2024-08-26,2.75,2.162065652318374
162,2024-08-27,3.29,2.0621440989317805
163,2024-08-28,2.88,2.2841729328476092
164,2024-08-30,1.71,1.5701446602262465
165,2024-08-31,1.5,1.6609265737112353
166,2024-09-01,1.58,1.6961909654620784
167,2024-09-02,1.58,1.3892551361633694
168,2024-09-03,1.75,1.289543143688347
169,2024-09-04,2.33,1.5412055305543206
170,2024-09-05,1.96,1.5533566522296085
171,2024-09-07,1.83,1.4648680963720424
172,2024-09-08,1.62,0.9786848712589334
173,2024-09-09,2.0,1.3480960490225287
174,2024-09-10,1.52,1.5859643576042388
175,2024-09-11,1.96,1.6590380404378764
176,2024-09-17,1.83,1.6726422346129355
177,2024-09-18,1.71,1.936657983781656
178,2024-09-19,1.83,1.9176563130878592
179,2024-10-01,1.5,1.5726468508893547
180,2024-10-02,1.67,1.6057117352931116
181,2024-10-07,1.25,1.9114274696231903
182,2024-10-08,1.38,1.6948064861136616
183,2024-10-09,1.54,1.7282085721818974
184,2024-10-10,1.04,1.7414816718820973
185,2024-10-11,1.21,1.5810210065239105
186,2024-10-12,1.75,1.3673326798763399
187,2024-10-13,1.25,1.8955858113578459
188,2024-10-14,1.62,1.9594230925660256
189,2024-10-15,1.29,1.8446196164851743
190,2024-10-16,1.58,1.8023607964979917
191,2024-10-17,1.42,1.9792534197260054
192,2024-10-18,1.71,1.7990942341768048
193,2024-10-19,2.12,1.6087540961081275
194,2024-10-20,2.0,1.4817708445436026
195,2024-10-21,2.21,1.6456712326259137
196,2024-10-22,2.17,1.7612990984522683
197,2024-10-23,3.21,1.747574926913471
198,2024-10-24,1.83,1.8163552749084872
199,2024-10-25,1.29,1.7430979156567035
200,2024-10-26,1.54,1.535841501429927
201,2024-10-27,1.83,1.4869837746315668
202,2024-10-28,1.33,1.888864500971208
203,2024-10-29,1.58,2.1109479148346098
204,2024-10-30,1.83,1.8508605738526556
205,2024-11-01,1.96,1.5825202260458853
206,2024-11-02,1.5,1.5897247004269546
